played_at_utc,track_name,artist_name,ms_played,genre_bucket
2026-05-22T16:16:00Z,Clarity,Zedd,140614,EDM/Dance
2026-05-22T16:29:00Z,Never Be Like You,Flume,109848,EDM/Dance
2026-05-22T20:44:00Z,Never Be Like You,Flume,174778,EDM/Dance
2026-05-23T08:42:00Z,Animals,Martin Garrix,192362,EDM/Dance
2026-05-23T10:02:00Z,Fake Empire,The National,109115,Mellow/Rock/Hip-Hop
2026-05-23T15:11:00Z,Fake Empire,The National,205494,Mellow/Rock/Hip-Hop
2026-05-23T19:11:00Z,Clarity,Zedd,218989,EDM/Dance
2026-05-23T20:13:00Z,Alone,Marshmello,117852,EDM/Dance
2026-05-23T21:01:00Z,Never Be Like You,Flume,220469,EDM/Dance
2026-05-24T07:32:00Z,Never Sleep Alone,Kaskade,218628,EDM/Dance
2026-05-24T09:34:00Z,Never Sleep Alone,Kaskade,149204,EDM/Dance
2026-05-24T10:36:00Z,Heroes,Alesso,230326,EDM/Dance
2026-05-24T17:43:00Z,Mumbai 10,Divine,169384,Mellow/Rock/Hip-Hop
2026-05-24T18:34:00Z,Beautiful Creatures,Illenium,179145,EDM/Dance
2026-05-25T13:11:00Z,Never Be Like You,Flume,235352,EDM/Dance
2026-05-25T13:19:00Z,Never Sleep Alone,Kaskade,192263,EDM/Dance
2026-05-25T22:05:00Z,Mumbai 10,Divine,204814,Mellow/Rock/Hip-Hop
2026-05-26T07:02:00Z,Suno,Prabh Deep,178941,Mellow/Rock/Hip-Hop
2026-05-26T08:15:00Z,Strobe,Deadmau5,124219,EDM/Dance
2026-05-26T14:31:00Z,Animals,Martin Garrix,191913,EDM/Dance
2026-05-26T14:59:00Z,Strobe,Deadmau5,108883,EDM/Dance
2026-05-26T16:31:00Z,Alone,Marshmello,229969,EDM/Dance
2026-05-26T19:07:00Z,Animals,Martin Garrix,145490,EDM/Dance
2026-05-26T21:43:00Z,Rap Meri Jaan,KR$NA,230656,Mellow/Rock/Hip-Hop
2026-05-26T22:41:00Z,Line Of Sight,ODESZA,94997,EDM/Dance
2026-05-27T10:07:00Z,Nude,Radiohead,220323,Mellow/Rock/Hip-Hop
2026-05-27T10:29:00Z,Never Be Like You,Flume,134745,EDM/Dance
2026-05-27T14:04:00Z,Strobe,Deadmau5,143121,EDM/Dance
2026-05-28T08:37:00Z,Clarity,Zedd,135468,EDM/Dance
2026-05-28T11:06:00Z,Weird Fishes/Arpeggi,Radiohead,188600,Mellow/Rock/Hip-Hop
2026-05-28T12:28:00Z,Losing It,Fisher,153869,EDM/Dance
2026-05-28T15:09:00Z,Beautiful Creatures,Illenium,198830,EDM/Dance
2026-05-28T17:07:00Z,Namastute,Seedhe Maut,233100,Mellow/Rock/Hip-Hop
2026-05-28T22:05:00Z,Animals,Martin Garrix,91664,EDM/Dance
2026-05-29T11:40:00Z,Clarity,Zedd,161027,EDM/Dance
2026-05-29T14:11:00Z,Never Sleep Alone,Kaskade,99862,EDM/Dance
2026-05-29T16:26:00Z,Strobe,Deadmau5,214783,EDM/Dance
2026-05-30T08:41:00Z,Animals,Martin Garrix,185471,EDM/Dance
2026-05-30T13:07:00Z,Clarity,Zedd,228988,EDM/Dance
2026-05-30T13:17:00Z,Heroes,Alesso,103911,EDM/Dance
2026-05-30T15:21:00Z,Never Sleep Alone,Kaskade,208789,EDM/Dance
2026-05-30T16:22:00Z,Beautiful Creatures,Illenium,199782,EDM/Dance
2026-05-30T18:55:00Z,Sheikh Chilli,Raftaar,231485,Mellow/Rock/Hip-Hop
2026-05-30T22:31:00Z,Line Of Sight,ODESZA,136222,EDM/Dance
2026-05-31T09:57:00Z,Beautiful Creatures,Illenium,151682,EDM/Dance
2026-05-31T12:10:00Z,Alone,Marshmello,97619,EDM/Dance
2026-05-31T17:26:00Z,Strobe,Deadmau5,142101,EDM/Dance
2026-06-01T13:24:00Z,Never Sleep Alone,Kaskade,147845,EDM/Dance
2026-06-01T13:40:00Z,Heroes,Alesso,184002,EDM/Dance
2026-06-01T15:08:00Z,Animals,Martin Garrix,119126,EDM/Dance
2026-06-01T17:08:00Z,Holocene,Bon Iver,98413,Mellow/Rock/Hip-Hop
2026-06-01T17:14:00Z,Beautiful Creatures,Illenium,115706,EDM/Dance
2026-06-01T20:10:00Z,Suno,Prabh Deep,180066,Mellow/Rock/Hip-Hop
2026-06-01T21:11:00Z,Strobe,Deadmau5,191536,EDM/Dance
2026-06-01T22:03:00Z,Strobe,Deadmau5,204259,EDM/Dance
2026-06-02T12:36:00Z,Strobe,Deadmau5,234901,EDM/Dance
2026-06-02T14:15:00Z,Never Sleep Alone,Kaskade,175798,EDM/Dance
2026-06-02T20:54:00Z,Nude,Radiohead,226778,Mellow/Rock/Hip-Hop
2026-06-02T22:53:00Z,Clarity,Zedd,211310,EDM/Dance
2026-06-03T07:30:00Z,Beautiful Creatures,Illenium,169911,EDM/Dance
2026-06-03T08:30:00Z,Animals,Martin Garrix,222177,EDM/Dance
2026-06-03T09:35:00Z,Clarity,Zedd,93256,EDM/Dance
2026-06-03T11:58:00Z,Sheikh Chilli,Raftaar,91331,Mellow/Rock/Hip-Hop
2026-06-03T13:08:00Z,Never Sleep Alone,Kaskade,183953,EDM/Dance
2026-06-03T19:30:00Z,Alone,Marshmello,115689,EDM/Dance
2026-06-04T07:29:00Z,Sheikh Chilli,Raftaar,211572,Mellow/Rock/Hip-Hop
2026-06-04T09:24:00Z,Animals,Martin Garrix,177269,EDM/Dance
2026-06-04T12:50:00Z,Never Sleep Alone,Kaskade,187103,EDM/Dance
2026-06-04T20:48:00Z,Never Be Like You,Flume,160723,EDM/Dance
2026-06-05T09:39:00Z,Clarity,Zedd,178000,EDM/Dance
2026-06-05T13:08:00Z,Alone,Marshmello,177799,EDM/Dance
2026-06-05T15:03:00Z,Never Sleep Alone,Kaskade,106611,EDM/Dance
2026-06-05T17:22:00Z,Clarity,Zedd,160086,EDM/Dance
2026-06-05T18:11:00Z,Losing It,Fisher,236483,EDM/Dance
2026-06-05T19:23:00Z,Nude,Radiohead,211989,Mellow/Rock/Hip-Hop
2026-06-05T22:47:00Z,Beautiful Creatures,Illenium,144996,EDM/Dance
2026-06-05T23:58:00Z,Animals,Martin Garrix,185417,EDM/Dance
2026-06-06T10:30:00Z,Alone,Marshmello,229435,EDM/Dance
2026-06-06T10:44:00Z,Never Be Like You,Flume,128785,EDM/Dance
2026-06-06T12:18:00Z,Never Sleep Alone,Kaskade,110171,EDM/Dance
2026-06-06T13:57:00Z,Nude,Radiohead,210028,Mellow/Rock/Hip-Hop
2026-06-06T16:28:00Z,Alone,Marshmello,186507,EDM/Dance
2026-06-07T16:12:00Z,Animals,Martin Garrix,106501,EDM/Dance
2026-06-07T16:26:00Z,Animals,Martin Garrix,231933,EDM/Dance
2026-06-07T17:31:00Z,Losing It,Fisher,228979,EDM/Dance
2026-06-07T18:26:00Z,Suno,Prabh Deep,206355,Mellow/Rock/Hip-Hop
2026-06-07T21:19:00Z,Suno,Prabh Deep,238701,Mellow/Rock/Hip-Hop
2026-06-07T23:41:00Z,Clarity,Zedd,178048,EDM/Dance
2026-06-08T11:10:00Z,Line Of Sight,ODESZA,152365,EDM/Dance
2026-06-08T11:22:00Z,Weird Fishes/Arpeggi,Radiohead,164549,Mellow/Rock/Hip-Hop
2026-06-08T12:45:00Z,Line Of Sight,ODESZA,230330,EDM/Dance
2026-06-08T14:30:00Z,Never Be Like You,Flume,187491,EDM/Dance
2026-06-09T08:42:00Z,Alone,Marshmello,173084,EDM/Dance
2026-06-09T18:28:00Z,Everything In Its Right Place,Radiohead,231522,Mellow/Rock/Hip-Hop
2026-06-09T21:16:00Z,Line Of Sight,ODESZA,186907,EDM/Dance
2026-06-10T11:51:00Z,Never Be Like You,Flume,238172,EDM/Dance
2026-06-10T17:09:00Z,Heroes,Alesso,91125,EDM/Dance
2026-06-10T19:59:00Z,Animals,Martin Garrix,220919,EDM/Dance
2026-06-10T23:21:00Z,Rap Meri Jaan,KR$NA,167478,Mellow/Rock/Hip-Hop
2026-06-11T09:32:00Z,Heroes,Alesso,193395,EDM/Dance
2026-06-11T10:19:00Z,Alone,Marshmello,96500,EDM/Dance
2026-06-11T13:01:00Z,Never Be Like You,Flume,111912,EDM/Dance
2026-06-11T13:37:00Z,Strobe,Deadmau5,228001,EDM/Dance
2026-06-11T18:24:00Z,Never Sleep Alone,Kaskade,187735,EDM/Dance
2026-06-11T21:22:00Z,Clarity,Zedd,114243,EDM/Dance
2026-06-11T22:57:00Z,Beautiful Creatures,Illenium,100506,EDM/Dance
2026-06-11T23:03:00Z,Losing It,Fisher,184650,EDM/Dance
2026-06-12T09:13:00Z,Heroes,Alesso,206449,EDM/Dance
2026-06-12T20:08:00Z,Namastute,Seedhe Maut,112564,Mellow/Rock/Hip-Hop
2026-06-12T21:18:00Z,Never Sleep Alone,Kaskade,132936,EDM/Dance
2026-06-13T11:12:00Z,Strobe,Deadmau5,138760,EDM/Dance
2026-06-13T15:26:00Z,Never Sleep Alone,Kaskade,135847,EDM/Dance
2026-06-13T17:04:00Z,Alone,Marshmello,188506,EDM/Dance
2026-06-13T22:02:00Z,Fake Empire,The National,169165,Mellow/Rock/Hip-Hop
2026-06-14T09:38:00Z,Heroes,Alesso,184833,EDM/Dance
2026-06-14T10:23:00Z,Heroes,Alesso,224355,EDM/Dance
2026-06-14T11:22:00Z,Heroes,Alesso,132810,EDM/Dance
2026-06-14T14:01:00Z,Heroes,Alesso,90641,EDM/Dance
2026-06-14T14:01:00Z,Heroes,Alesso,121288,EDM/Dance
2026-06-14T15:10:00Z,Animals,Martin Garrix,105338,EDM/Dance
2026-06-14T20:40:00Z,Losing It,Fisher,183319,EDM/Dance
2026-06-14T20:55:00Z,Strobe,Deadmau5,157609,EDM/Dance
2026-06-14T22:07:00Z,Never Be Like You,Flume,165415,EDM/Dance
2026-06-15T12:34:00Z,Strobe,Deadmau5,174569,EDM/Dance
2026-06-15T15:43:00Z,Fake Empire,The National,185033,Mellow/Rock/Hip-Hop
2026-06-15T23:12:00Z,Beautiful Creatures,Illenium,138037,EDM/Dance
2026-06-16T07:08:00Z,Line Of Sight,ODESZA,225835,EDM/Dance
2026-06-16T20:21:00Z,Heroes,Alesso,132737,EDM/Dance
2026-06-16T23:14:00Z,Line Of Sight,ODESZA,139392,EDM/Dance
2026-06-17T07:47:00Z,Never Be Like You,Flume,121089,EDM/Dance
2026-06-17T08:30:00Z,Alone,Marshmello,121174,EDM/Dance
2026-06-17T10:26:00Z,Alone,Marshmello,210715,EDM/Dance
2026-06-17T11:59:00Z,Nude,Radiohead,94555,Mellow/Rock/Hip-Hop
2026-06-17T14:19:00Z,Line Of Sight,ODESZA,122858,EDM/Dance
2026-06-17T18:08:00Z,Never Be Like You,Flume,205851,EDM/Dance
2026-06-17T20:02:00Z,Heroes,Alesso,141472,EDM/Dance
2026-06-17T20:44:00Z,Beautiful Creatures,Illenium,119287,EDM/Dance
2026-06-17T23:48:00Z,Sheikh Chilli,Raftaar,179665,Mellow/Rock/Hip-Hop
2026-06-18T07:33:00Z,Strobe,Deadmau5,146884,EDM/Dance
2026-06-18T10:50:00Z,Animals,Martin Garrix,122451,EDM/Dance
2026-06-18T13:11:00Z,Holocene,Bon Iver,182152,Mellow/Rock/Hip-Hop
2026-06-18T14:32:00Z,Alone,Marshmello,239483,EDM/Dance
2026-06-18T15:37:00Z,Line Of Sight,ODESZA,181183,EDM/Dance
2026-06-19T07:46:00Z,Alone,Marshmello,115869,EDM/Dance
2026-06-19T09:20:00Z,Animals,Martin Garrix,219423,EDM/Dance
2026-06-19T10:29:00Z,Losing It,Fisher,118918,EDM/Dance
2026-06-19T12:53:00Z,Beautiful Creatures,Illenium,183014,EDM/Dance
2026-06-19T13:32:00Z,Namastute,Seedhe Maut,149651,Mellow/Rock/Hip-Hop
2026-06-19T18:45:00Z,Heroes,Alesso,165568,EDM/Dance
2026-06-19T21:38:00Z,Never Be Like You,Flume,171790,EDM/Dance
2026-06-19T22:23:00Z,Rap Meri Jaan,KR$NA,138529,Mellow/Rock/Hip-Hop
2026-06-20T10:09:00Z,Beautiful Creatures,Illenium,193497,EDM/Dance
2026-06-20T10:25:00Z,Heroes,Alesso,204834,EDM/Dance
2026-06-20T10:47:00Z,Strobe,Deadmau5,134229,EDM/Dance
2026-06-20T17:12:00Z,Clarity,Zedd,195981,EDM/Dance
2026-06-20T18:30:00Z,Never Sleep Alone,Kaskade,196022,EDM/Dance
2026-06-20T20:18:00Z,Alone,Marshmello,202187,EDM/Dance
2026-06-20T22:17:00Z,Never Sleep Alone,Kaskade,161558,EDM/Dance
2026-06-20T22:43:00Z,Beautiful Creatures,Illenium,186322,EDM/Dance
2026-06-21T09:42:00Z,Beautiful Creatures,Illenium,226301,EDM/Dance
2026-06-21T10:07:00Z,Heroes,Alesso,155716,EDM/Dance
2026-06-21T11:01:00Z,Clarity,Zedd,116110,EDM/Dance
2026-06-21T13:18:00Z,Heroes,Alesso,220521,EDM/Dance
2026-06-21T17:09:00Z,Namastute,Seedhe Maut,169364,Mellow/Rock/Hip-Hop
2026-06-21T22:43:00Z,Beautiful Creatures,Illenium,97012,EDM/Dance
2026-06-22T07:48:00Z,Alone,Marshmello,98283,EDM/Dance
2026-06-22T12:31:00Z,Never Be Like You,Flume,202900,EDM/Dance
2026-06-22T19:28:00Z,Nude,Radiohead,172459,Mellow/Rock/Hip-Hop
2026-06-22T21:02:00Z,Suno,Prabh Deep,98613,Mellow/Rock/Hip-Hop
2026-06-22T22:30:00Z,Heroes,Alesso,237391,EDM/Dance
2026-06-22T22:48:00Z,Never Sleep Alone,Kaskade,118673,EDM/Dance
2026-06-23T07:48:00Z,Strobe,Deadmau5,179458,EDM/Dance
2026-06-23T11:53:00Z,Animals,Martin Garrix,186052,EDM/Dance
2026-06-23T14:15:00Z,Clarity,Zedd,171815,EDM/Dance
2026-06-23T16:07:00Z,Beautiful Creatures,Illenium,178498,EDM/Dance
2026-06-23T16:20:00Z,Losing It,Fisher,106101,EDM/Dance
2026-06-23T17:02:00Z,Alone,Marshmello,210824,EDM/Dance
2026-06-23T18:22:00Z,Never Sleep Alone,Kaskade,197984,EDM/Dance
2026-06-23T22:37:00Z,Never Be Like You,Flume,189037,EDM/Dance
2026-06-23T23:57:00Z,Never Sleep Alone,Kaskade,200407,EDM/Dance
2026-06-24T10:51:00Z,Strobe,Deadmau5,218020,EDM/Dance
2026-06-24T12:39:00Z,Mumbai 10,Divine,168517,Mellow/Rock/Hip-Hop
2026-06-24T13:31:00Z,Never Sleep Alone,Kaskade,109744,EDM/Dance
2026-06-24T17:24:00Z,Animals,Martin Garrix,239514,EDM/Dance
2026-06-24T17:31:00Z,Clarity,Zedd,221797,EDM/Dance
2026-06-25T08:19:00Z,Never Be Like You,Flume,195389,EDM/Dance
2026-06-25T09:36:00Z,Never Be Like You,Flume,229215,EDM/Dance
2026-06-25T09:45:00Z,Strobe,Deadmau5,114833,EDM/Dance
2026-06-25T17:12:00Z,Alone,Marshmello,198609,EDM/Dance
2026-06-25T18:50:00Z,Clarity,Zedd,110096,EDM/Dance
2026-06-25T21:17:00Z,Clarity,Zedd,229649,EDM/Dance
2026-06-25T23:29:00Z,Strobe,Deadmau5,233540,EDM/Dance
2026-06-25T23:51:00Z,Never Be Like You,Flume,168619,EDM/Dance
2026-06-25T23:55:00Z,Animals,Martin Garrix,138900,EDM/Dance
2026-06-26T07:15:00Z,Clarity,Zedd,171406,EDM/Dance
2026-06-26T08:33:00Z,Never Sleep Alone,Kaskade,142598,EDM/Dance
2026-06-26T11:01:00Z,Never Be Like You,Flume,157737,EDM/Dance
2026-06-26T12:41:00Z,Never Be Like You,Flume,101070,EDM/Dance
2026-06-26T14:09:00Z,Line Of Sight,ODESZA,168715,EDM/Dance
2026-06-26T14:25:00Z,Never Be Like You,Flume,152516,EDM/Dance
2026-06-26T15:52:00Z,Never Sleep Alone,Kaskade,165247,EDM/Dance
2026-06-26T17:55:00Z,Namastute,Seedhe Maut,106889,Mellow/Rock/Hip-Hop
2026-06-26T20:27:00Z,Alone,Marshmello,99700,EDM/Dance
2026-06-27T14:07:00Z,Line Of Sight,ODESZA,239677,EDM/Dance
2026-06-27T14:38:00Z,Beautiful Creatures,Illenium,122054,EDM/Dance
2026-06-27T15:28:00Z,Clarity,Zedd,197053,EDM/Dance
2026-06-27T17:38:00Z,Beautiful Creatures,Illenium,168113,EDM/Dance
2026-06-27T17:53:00Z,Losing It,Fisher,192223,EDM/Dance
2026-06-27T18:42:00Z,Namastute,Seedhe Maut,113673,Mellow/Rock/Hip-Hop
2026-06-27T20:13:00Z,Holocene,Bon Iver,127821,Mellow/Rock/Hip-Hop
2026-06-27T23:42:00Z,Beautiful Creatures,Illenium,227693,EDM/Dance
2026-06-28T08:53:00Z,Animals,Martin Garrix,104332,EDM/Dance
2026-06-28T15:35:00Z,Clarity,Zedd,190844,EDM/Dance
2026-06-28T18:30:00Z,Everything In Its Right Place,Radiohead,186400,Mellow/Rock/Hip-Hop
2026-06-28T18:44:00Z,Alone,Marshmello,119612,EDM/Dance
2026-06-28T22:43:00Z,Never Sleep Alone,Kaskade,154578,EDM/Dance
2026-06-29T14:54:00Z,Beautiful Creatures,Illenium,205973,EDM/Dance
2026-06-29T15:19:00Z,Never Sleep Alone,Kaskade,113658,EDM/Dance
2026-06-29T16:13:00Z,Holocene,Bon Iver,132002,Mellow/Rock/Hip-Hop
2026-06-29T20:50:00Z,Mumbai 10,Divine,98881,Mellow/Rock/Hip-Hop
2026-06-29T22:30:00Z,Beautiful Creatures,Illenium,198255,EDM/Dance
